sku,ean,sku_manufacturer,brand,category,title,description,image_1,image_2,image_3,image_4,image_5,product_price_vat_inc,min_quantity,increment,quantity,use_grid,carrier_grid_1,shipping_time_carrier_grid_1,weight,length,width,height,DisplayWeight,volume
S05121142,8470001876300,S05121142,Autres,Bricolage,Enzimi Digestivi Aquilea Forte 60 Unità,"Se ti piace prenderti cura della tua salute e sei alla ricerca di prodotti che ti offrano <b>protezione e benessere</b>, compra <b>Enzimi Digestivi Aquilea Forte 60 Unità</b> e molti altri <b>prodotti Aquilea</b> ai migliori prezzi!<br><br><ul><li>Tipo: <ul><li>Aiuto Digestivo</li><li>Parafarmacia</li></ul></li><li>Genere: Unisex</li><li>Formato: Compresse</li><li>Unità: 60 Unità</li><li>Ingredienti: <ul><li>Camomilla</li><li>Glicerolo</li></ul></li></ul>",https://cdnbigbuy.com/images/8470001876300_R00.jpg,,,,,22.49,1,1,2,1,Generale,5#7,0.05,2.2,13.8,9.4,0.05,285.38
S2016411,0633716497149,S2016411,Autres,Bricolage,Felpa per Bambini Nike 937-B8Y Azzurro,"I bambini meritano il meglio, per questo ti presentiamo <b>Felpa per Bambini Nike 937-B8Y Azzurro</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Nike</b> e altre marche e brevetti ai migliori prezzi!<br><br><ul><li>Colore: Azzurro</li><li>Genere: <ul><li>Per bambini</li><li>Bambina</li><li>Per le ragazze</li></ul></li><li>Taglia: 6-7 Anni</li><li>Composizione: 95 % Poliestere</li></ul>",https://cdnbigbuy.com/images/0633716497149_S2016411_P02.jpg,https://cdnbigbuy.com/images/16901_tallas-camisetas-hombre2.jpg,https://cdnbigbuy.com/images/16901_tallas-junior2.jpg,https://cdnbigbuy.com/images/16901_tallas-mujeres2.jpg,,57.25,1,1,2,1,Generale,5#7,0.5,2.0,30.0,30.0,0.5,1800.0
S3060066,8424002183363,S3060066,Autres,Bricolage,Lampada ad energia solare Home ESPRIT Bianco Marrone 31 x 31 x 30 cm (2 Unità),"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Lampada ad energia solare Home ESPRIT Bianco Marrone 31 x 31 x 30 cm (2 Unità)</b>!<br><br><ul><li>Tipo: Lampada ad energia solare</li><li>Colore: <ul><li>Bianco</li><li>Marrone</li></ul></li><li>Materiale: rattan sintetico</li><li>Caratteristiche: LED</li><li>Design: Fungo</li><li>Unità: 2 Unità</li><li>Classificazione IP: IP44</li><li>Dimensioni appross.: 31 x 31 x 30 cm</li></ul><br><br>Informazioni importanti: Disegni assortiti inviati in modo aleatorio a seconda della disponibilità in magazzino.",https://cdnbigbuy.com/images/8424002183363_S3060066_P30.jpg,https://cdnbigbuy.com/images/8424002183363_S3060066_P00.jpg,https://cdnbigbuy.com/images/8424002183363_S3060066_P10.jpg,https://cdnbigbuy.com/images/8424002183363_S3060066_P20.jpg,,46.76,1,1,50,1,Generale,5#7,0.64,31.0,31.0,30.0,0.64,28830.0
S77217364,4008496213672,S77217364,Autres,Bricolage,Torcia Varta F20,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Torcia Varta F20</b>!",https://cdnbigbuy.com/images/4008496213672_R00.jpg,https://cdnbigbuy.com/images/4008496213672_R10.jpg,https://cdnbigbuy.com/images/4008496213672_R20.jpg,,,16.74,1,1,23,1,Generale,5#7,0.14,12.5,11.5,11.83,0.14,1700.56
S77217742,4713309812712,S77217742,Autres,Bricolage,Powerbank Energizer EUE004600PQ_BK_ML Nero,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Powerbank Energizer EUE004600PQ_BK_ML Nero</b> al miglior prezzo.<br><br><p>Il <b>Powerbank Energizer EUE004600PQ_BK_ML</b> è un dispositivo portatile progettato per offrire una soluzione pratica ed efficiente di ricarica per <b>smartphone</b> e altri dispositivi compatibili. Con una capacità di <b>4600 mAh</b>, fornisce energia sufficiente per ricariche multiple, a seconda del modello di telefono, garantendo mobilità e uso prolungato in assenza di una presa elettrica. Questo modello si distingue per la <b>connessione USB-C con supporto Power Delivery (PD)</b>, che consente una ricarica più rapida e sicura, adattandosi a tensioni tra <b>5 e 9 V</b>, ottimizzando i tempi senza compromettere l’integrità del dispositivo. La sua scocca in <b>plastica resistente</b> di colore <b>nero</b> assicura durata e un design sobrio adatto a ogni ambiente. Inoltre, integra un <b>display digitale</b> che permette di conoscere in tempo reale il livello di batteria residua, facilitando una gestione più efficace dell’energia. Questo powerbank è specificamente pensato per l’uso con smartphone, combinando funzionalità e portabilità per utenti che necessitano di una fonte affidabile di energia per i dispositivi mobili. Le sue dimensioni compatte e il peso contenuto lo rendono comodo da trasportare in borse o tasche, offrendo una soluzione pratica durante spostamenti, viaggi o attività quotidiane. In sintesi, l’Energizer EUE004600PQ_BK_ML si presenta come un’alternativa robusta e versatile per chi cerca un powerbank con un equilibrio ottimale tra capacità, velocità di ricarica e facilità d’uso.</p><br><br><ul><li>Tipo: Batteria per Laptop</li><li>Prodotto plug-in: Sì</li><li>Colore: Nero</li><li>Materiale: Plastica</li><li>Caratteristiche: <ul><li>Display incorporato</li><li>Smartphone</li><li>Carica veloce e sicura</li></u",https://cdnbigbuy.com/images/4713309812712_I00.jpg,,,,,38.1,1,1,25,1,Generale,5#7,0.76,97.24,92.43,92.53,0.76,831649.76
S72113437,8720598225495,S72113437,Autres,Bricolage,Anello Donna 24KAE 12429Y/56 16 Dorato,"Ti presentiamo <b>Anello Donna 24KAE 12429Y/56 16 Dorato</b> e un'ampia gamma di anelli, bracciali, orecchini, ciondoli, ecc. a buon prezzo. Scopri gli esclusivi ed eleganti pezzi di gioielli e bigiotteria per tutti i gusti e stili.<br><br><ul><li>Tipo: Anello</li><li>Genere: Donna</li><li>Taglia: 16</li><li>Colore: Dorato</li></ul>",https://cdnbigbuy.com/images/8720598225495_S72113437_P00.jpg,https://cdnbigbuy.com/images/112449_mandatory-ring0.jpg,,,,88.58,1,1,2,1,Generale,5#7,0.3,9.88,9.91,9.94,0.3,973.23
S72124336,0889214460301,S72124336,Autres,Bricolage,Occhiali da sole Uomo Timberland TB9341-H 6402R,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Occhiali da sole Uomo Timberland TB9341-H 6402R</b>!<br><br><ul><li>Tipo: Occhiali da sole Uomo</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Genere: Uomo</li></ul>",https://cdnbigbuy.com/images/0889214460301_S72124336_P00.jpg,https://cdnbigbuy.com/images/0889214460301_S72124336_P10.jpg,https://cdnbigbuy.com/images/0889214460301_S72124336_P20.jpg,,,84.82,1,1,25,1,Generale,5#7,0.28,10.0,10.0,10.06,0.28,1006.0
D1400474,6942138918403,D1400474,Autres,Bricolage,Bestway Filtro Depuratore Cartuccia Tipo I Retraibile Piscina 58093,Il divertimento estivo è assicurato con queste proposte che piaceranno sia ai più piccoli che ai grandi! Compra <b>Filtro per Sistema di Filtraggio Bestway Cartuccia Tipo I</b> e goditi il tuo tempo libero!<br><br><ul><li>Tipo: <ul><li>Cartuccia</li><li>Filtro per Sistema di Filtraggio</li><li>Filtro piscina</li><li>Tipo I</li></ul></li><li>Colore: <ul><li>Bianco</li><li>Azzurro</li><li>Multicolore</li></ul></li><li>Caratteristiche: <ul><li>Facile da pulire</li><li>Uso esterno</li><li>Pulire con panno bagnato</li></ul></li><li>Dimensioni appross.: <ul><li>8 x 9 cm</li><li>8 x 8 x 9 cm</li></ul></li><li>Materiale: Plastica</li><li>Uso consigliato: <ul><li>Spiaggia</li><li>Giardino</li><li>Campeggio</li></ul></li><li>Lingua: Inglese</li><li>Peso: 110 g</li><li>Età consigliata: + 18 Anni</li></ul>,https://cdnbigbuy.com/images/6942138918403_R01.jpg,https://cdnbigbuy.com/images/6942138918403_D1400474_P11.jpg,https://cdnbigbuy.com/images/6942138918403_D1400474_P21.jpg,https://cdnbigbuy.com/images/6942138918403_D1400474_P01.jpg,,7.36,1,1,50,1,Generale,5#7,1.0,34.0,26.0,20.0,1.0,17680.0
S0462044,8710103936077,S0462044,Autres,Bricolage,Spazzolino da Denti Elettrico Philips HX9913/17,"<p>Migliora la tua <b>igiene orale</b> con prodotti di qualità ad un buon prezzo, come <b>Spazzolino da Denti Elettrico Philips HX9913/17</b>!</p><br><br><ul><li>Prodotto plug-in: Sì</li><li>Tipo di presa: Spina EU</li><li>Colore: Bianco</li><li>Tipo di batteria: <ul><li>Integrata</li><li>Ricaricabile</li><li>Litio Ion</li></ul></li><li>Fonte di Alimentazione: Batteria</li><li>Programmi: 3</li><li>Include: <ul><li>Confezione</li><li>Testina</li><li>testina estraibile</li><li>Caricabatterie</li><li>Impugnatura</li></ul></li><li>Uso consigliato: Adulto</li></ul>",https://cdnbigbuy.com/images/8710103936077_S0462044_P00.jpg,,,,,250.34,1,1,8,1,Generale,5#7,0.4,17.67,12.02,16.0,0.4,3398.29
S3031397,8424001946068,S3031397,Autres,Bricolage,Decorazione luminosa DKD Home Decor Esci Nero Arancio 15 W 17 x 17 x 17 cm,"<p>Se vuoi dare un tocco d'originalità alla tua casa, con <b>Decorazione luminosa DKD Home Decor Esci Nero Arancio 15 W 17 x 17 x 17 cm</b> potrai farlo.</p><br><br><ul><li>Materiale: <ul><li>Esci</li><li>Metallo</li></ul></li><li>Design: <ul><li>Naturale</li><li>Cestino</li><li>Arabo</li></ul></li><li>Tipo: Decorazione luminosa</li><li>Colore: <ul><li>Nero</li><li>Arancio</li></ul></li><li>Potenza: 15 W</li><li>Tappo: E14</li><li>Include: Lampadina</li><li>Lampadine: 1</li><li>Dimensioni appross.: 17 x 17 x 17 cm</li><li>Paese/regione di produzione: Spagna</li></ul>",https://cdnbigbuy.com/images/8424001946068_S3031397_P24.jpg,https://cdnbigbuy.com/images/8424001946068_S3031397_P14.jpg,https://cdnbigbuy.com/images/8424001946068_S3031397_P04.jpg,,,22.89,1,1,50,1,Generale,5#7,4.75,17.0,17.0,17.0,4.75,4913.0
S71013104,8711904535216,S71013104,Autres,Bricolage,"Vaso Elho Nero Antracite 35 x 34,5 x 26 cm","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Vaso Elho Nero Antracite 35 x 34,5 x 26 cm</b> al miglior prezzo.<br><br><ul><li>Tipo: Vaso</li><li>Colore: <ul><li>Nero</li><li>Antracite</li></ul></li><li>Capacità: 14 L</li><li>Dimensioni appross.: 35 x 34,5 x 26 cm</li></ul>",https://cdnbigbuy.com/images/8711904535216_S71013104_P00.jpg,https://cdnbigbuy.com/images/8711904535216_S71013104_P20.jpg,https://cdnbigbuy.com/images/8711904535216_S71013104_P30.jpg,https://cdnbigbuy.com/images/8711904535216_S71013104_P10.jpg,,33.2,1,1,5,1,Generale,5#7,0.58,36.0,23.0,18.0,0.58,14904.0
S7905536,8711252417905,S7905536,Autres,Bricolage,Cric Dunlop 1500 kg,Attrezza il tuo veicolo con le ultime novità del settore! Compra <b>Cric Dunlop 1500 kg</b> e fai in modo che non ti manchi nulla!<br><ul><li>Peso massimo supportato: 1500 kg</li><li>Dimensioni appross.: 10 x 6 x 42 cm</li></ul>,https://cdnbigbuy.com/images/8711252417905_00_WBG2.jpg,https://cdnbigbuy.com/images/8711252417905_00_WBG1.jpg,https://cdnbigbuy.com/images/8711252417905_R1_WBG2.jpg,,,43.25,1,1,9,1,Generale,5#7,2.5,12.0,8.0,44.0,2.5,4224.0
S91112329,6939119022914,S91112329,Autres,Bricolage,Tappeto Gaming Havit MP845,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Tappeto Gaming Havit MP845</b>!<br><br><ul><li>Tipo: <ul><li>Tappeto</li><li>Tappetino per Mouse</li><li>Gaming</li></ul></li><li>Colore: <ul><li>Azzurro</li><li>Nero</li><li>Rosso</li></ul></li></ul>",https://cdnbigbuy.com/images/6939119022914_S91112329_P00.jpg,https://cdnbigbuy.com/images/6939119022914_S91112329_P10.jpg,https://cdnbigbuy.com/images/6939119022914_S91112329_P20.jpg,,,9.51,1,1,50,1,Generale,5#7,0.48,33.3,8.0,7.7,0.48,2051.28
S0549300,8018365500082,S0549300,Autres,Bricolage,Gel Doccia Eau Fraîche Versace Eau Fraîche (200 ml) 200 ml,"I bambini meritano il meglio, per questo ti presentiamo <b>Gel Doccia Eau Fraîche Versace Eau Fraîche (200 ml) 200 ml</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Versace</b> e altre marche e brevetti ai migliori prezzi!<br><br><ul><li>Genere: Uomo</li><li>Capacità: 200 ml</li><li>Uso consigliato: <ul><li>Pelle Normale</li><li>Adulto unisex</li><li>Tutti i tipi di pelle</li></ul></li><li>Tipo: Gel Doccia</li><li>Texture: Gel</li><li>Ingredienti: <ul><li>Sodium laureth sulfate</li><li>Water (Aqua)</li><li>Citric acid</li><li>Cocamidopropyl betaine</li><li>Disodium edta</li><li>Limonene</li><li>Peg-7 glyceryl cocoate</li><li>Glycerin</li><li>Peg-200 hydrogenated glyceryl palmate</li><li>Parfum</li></ul></li></ul>",https://cdnbigbuy.com/images/8018365500082_0_P02.jpg,,,,,31.24,1,1,46,1,Generale,5#7,0.28,6.4,6.3,19.0,0.28,766.08
S7190742,0074451166776,S7190742,Autres,Bricolage,Gioco educativo Bright Starts Playset,"I bambini meritano il meglio, per questo ti presentiamo <b>Gioco educativo Bright Starts Playset</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Bright Starts</b> ai migliori prezzi!<br><br><ul><li>Tipo: Playset</li><li>Colore: Multicolore</li><li>Età consigliata: + 1 Anno</li></ul>",https://cdnbigbuy.com/images/0074451166776_S7190742_P00.jpg,https://cdnbigbuy.com/images/0074451166776_S7190742_P10.jpg,https://cdnbigbuy.com/images/0074451166776_S7190742_P20.jpg,https://cdnbigbuy.com/images/0074451166776_S7190742_P30.jpg,,48.27,1,1,10,1,Generale,5#7,0.12,11.8,33.4,0.4,0.12,157.65
S2233978,4899888791867,S2233978,Autres,Bricolage,Barattolo di Vetro La Mediterránea (36 Unità),"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Barattolo di Vetro La Mediterránea (36 Unità)</b> al miglior prezzo.<br><br><ul><li>Tipo: Barattolo di Vetro</li><li>Capacità: 55 ml</li><li>Materiale: Vetro</li><li>Unità: 36 Unità</li><li>Dimensioni appross.: 4,7 x 4,7 x 6 cm</li></ul>",https://cdnbigbuy.com/images/s2233978_p7_icon1.jpg,https://cdnbigbuy.com/images/S2233978_P71.jpg,https://cdnbigbuy.com/images/S2233978_P61.jpg,https://cdnbigbuy.com/images/S2233978_P01.jpg,,15.51,1,1,50,1,Generale,5#7,2.46,20.0,14.0,7.0,2.46,1960.0
S9918996,8435739903452,S9918996,Autres,Bricolage,Caricabatterie Senza Fili Aisens ASCH-15W1WC058-BK Nero 15 W,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Caricabatterie Senza Fili Aisens ASCH-15W1WC058-BK Nero 15 W</b> al miglior prezzo.<br><br><ul><li>Tipo: Caricabatterie Senza Fili</li><li>Fonte di Alimentazione: USB</li><li>Include: <ul><li>Cavo USB-C</li><li>Manuale dell'utente</li></ul></li><li>Caricabatterie Senza Fili: Sì</li><li>Colore: Nero</li><li>Connessioni: USB-C</li><li>Potenza: 15 W</li><li>Compatibile: Smartphone</li><li>Caratteristiche: Caricabatterie Senza Fili</li></ul>",https://cdnbigbuy.com/images/8435739903452_I00.jpg,https://cdnbigbuy.com/images/8435739903452_S55307738_P30.jpg,https://cdnbigbuy.com/images/8435739903452_I20.jpg,https://cdnbigbuy.com/images/8435739903452_S9918996_P00.jpg,,8.47,1,1,50,1,Generale,5#7,0.1,17.5,11.5,2.0,0.1,402.5
S7906362,8411574031949,S7906362,Autres,Bricolage,Pennarello per Lavagna Milan Lavagna bianca,"Torna in ufficio senza dimenticarti di nulla! Compra <b>Pennarello per Lavagna Milan Lavagna bianca</b> e sarai l'invidia dei tuoi colleghi!<br><br><p>Il <b>marcatore per lavagna bianca Milan</b> è uno strumento ideale per ambienti educativi, professionali o creativi che richiedono una scrittura chiara e facilmente modificabile. Questa confezione include <b>12 unità</b> di marcatori di <b>colore rosso</b>, progettati specificamente per l’uso su lavagne bianche, garantendo una scrittura visibile e uniforme grazie alla <b>punta tonda da 3,7 mm</b>, che consente tratti precisi e costanti sia per testi che per disegni. L’inchiostro utilizzato è <b>cancellabile a secco e a base di alcool</b>, facilitando la rimozione rapida e pulita delle annotazioni senza lasciare residui o macchie, caratteristica essenziale per mantenere la lavagna in perfette condizioni. La sua formulazione contribuisce anche a una maggiore durata e a un tempo di asciugatura ottimale, evitando sbavature accidentali. Per conservare le proprietà dell’inchiostro e prolungare la vita dei marcatori, si consiglia di <b>chiudere bene il tappo dopo l’uso e conservarli in posizione orizzontale</b>, pratica che assicura un flusso costante di inchiostro e previene l’essiccazione precoce della punta. Inoltre, questi marcatori sono progettati come ricariche compatibili per il <b>cancellino magnetico Milan riferimento 16589123</b>, facilitando l’integrazione e la sostituzione nel sistema di scrittura Milan. Questo set di marcatori rappresenta una soluzione completa e funzionale per facilitare la comunicazione visiva in presentazioni, lezioni o riunioni, combinando qualità, praticità e un colore distintivo in ogni tratto. In sintesi, offrono un’alternativa affidabile ed efficace per chi necessita di un marcatore rosso per lavagna bianca con caratteristiche professionali e prestazioni costanti.</p><br><br><ul><li>Tipo: <ul><li>Lavagna bianca</li><li>Inchiostro cancellabile</li><li>Pennarelli</li></ul></li><li>Unità: ",https://cdnbigbuy.com/images/8411574031949_R0_WBG3.jpg,https://cdnbigbuy.com/images/8411574031949_00_WBG3.jpg,,,,10.91,1,1,50,1,Generale,5#7,0.11,5.1,8.76,21.34,0.11,953.39
S1132383,8422259731504,S1132383,Autres,Bricolage,Maschera Halloween,"Se stai pensando di organizzare una festa, ora potrai ottenere al miglior prezzo <b>Maschera Halloween</b> e altri <b>prodotti </b> per creare un'atmosfera unica e divertente!<br><br><ul><li>Tipo: Maschera</li><li>Colore: Multicolore</li><li>Design: Halloween</li></ul>",https://cdnbigbuy.com/images/S1132383_31077_1693385434-cropped1.jpg,https://cdnbigbuy.com/images/25814_Mandatory_Disfraces-Hombre1.jpg,https://cdnbigbuy.com/images/25814_Mandatory_Disfraces-Mujer1.jpg,,,18.07,1,1,50,1,Generale,5#7,0.29,21.89,12.0,26.9,0.29,7066.09
S05113567,8435142301616,S05113567,Autres,Bricolage,Diadema Inca   Stoffa Fiocco,"I bambini meritano il meglio, per questo ti presentiamo <b>Diadema Inca   Stoffa Fiocco</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Inca</b> e altre marche e brevetti ai migliori prezzi!<br><br><ul><li>Genere: <ul><li>Unisex</li><li>Per bambini</li></ul></li><li>Tipo: Capelli</li><li>Materiale: Stoffa</li><li>Design: Fiocco</li></ul>",https://cdnbigbuy.com/images/8435142301616_S05113567_P01.jpg,,,,,7.16,1,1,10,1,Generale,5#7,0.03,3.0,13.0,13.0,0.03,507.0
S3056549,8424002129651,S3056549,Autres,Bricolage,"Lampadario Home ESPRIT Azzurro Bianco Metallo 50 W 32,5 x 32,5 x 30 cm","<p>Se vuoi dare un tocco d'originalità alla tua casa, con <b>Lampadario Home ESPRIT Azzurro Bianco Metallo 50 W 32,5 x 32,5 x 30 cm</b> potrai farlo.</p><br><br><ul><li>Tipo: Lampadario</li><li>Colore: <ul><li>Azzurro</li><li>Bianco</li></ul></li><li>Materiale: Metallo</li><li>Potenza: 50 W</li><li>Design: Mediterraneo</li><li>Tappo: E27</li><li>Voltaggio: 220 V</li><li>Non Include: Lampadina</li><li>Dimensioni appross.: 32,5 x 32,5 x 30 cm</li></ul>",https://cdnbigbuy.com/images/8424002129651_S3056549_P30.jpg,https://cdnbigbuy.com/images/8424002129651_S3056549_P40.jpg,https://cdnbigbuy.com/images/8424002129651_S3056549_P50.jpg,https://cdnbigbuy.com/images/8424002129651_S3056549_P00.jpg,,30.86,1,1,50,1,Generale,5#7,1.8,34.0,34.0,34.0,1.8,39304.0
S0379645,8033288860228,S0379645,Autres,Bricolage,Bracciale Donna La Petite Story LPS05AQI07,"Ti presentiamo <b>Bracciale Donna La Petite Story LPS05AQI07</b> e un'ampia gamma di anelli, bracciali, orecchini, ciondoli, ecc. a buon prezzo. Scopri gli esclusivi ed eleganti pezzi di gioielli e bigiotteria per tutti i gusti e stili.<br><br><ul><li>Tipo: <ul><li>Bracciale</li><li>Bracciale Donna</li></ul></li><li>Include: Include confezione della marca</li><li>Genere: Donna</li><li>Colore: Grigio</li><li>Materiale: Acciaio inossidabile</li><li>Tipo di chiusura: Moschettone</li></ul>",https://cdnbigbuy.com/images/8033288860228_S0379645_P00.jpg,,,,,21.25,1,1,1,1,Generale,5#7,0.3,10.0,10.0,10.0,0.3,1000.0
S05142405,3700281705300,S05142405,Autres,Bricolage,Crema Protettiva per Cambio Pannolino Topicrem BABY 75 ml,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Crema Protettiva per Cambio Pannolino Topicrem BABY 75 ml</b>!<br><br><ul><li>Tipo: <ul><li>Crema Protettiva per Cambio Pannolino</li><li>Parafarmacia</li></ul></li><li>Genere: Unisex</li><li>Texture: Crema</li><li>Proprietà: <ul><li>Idratante</li><li>Calmante</li></ul></li><li>Ingredienti: <ul><li>Polyglyceryl-2 dipolyhydroxystearate</li><li>Polyglyceryl-3 diisostearate</li><li>Prunus amygdalus dulcis (sweet almond) oil</li><li>Tocopherol</li><li>Water (Aqua)</li><li>Zinc oxide</li><li>Alpha-glucan oligosaccharide</li><li>Butyrospermum parkii (shea) butter</li><li>C10-18 triglycerides</li><li>Cera alba (beeswax)</li><li>Chlorphenesin</li><li>Coco-caprylate</li><li>Helianthus annuus (sunflower) seed oil</li><li>Hydroxyacetophenone</li><li>Inulin</li><li>Magnesium sulfate</li><li>Maltodextrin</li><li>Glycerin</li><li>2-hexanediol</li><li>Caprylic/capric triglyceride</li></ul></li><li>Capacità: 75 ml</li></ul>",https://cdnbigbuy.com/images/3700281705300_S05142405_P00.jpg,,,,,8.3,1,1,2,1,Generale,5#7,0.1,3.5,4.8,14.8,0.1,248.64
